age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,v_decile_score,priors_count,sex.Female,two_year_recid,race.African.American,race.Asian,race.Caucasian,race.Hispanic,race.Native.American,c_jail_in,c_jail_out,c_offense_date,screening_date,in_custody,out_custody
21,0,6,0,1,6,2,0,1,1,0,0,0,0,0.815975474750915,0.816656731669931,0.815975474750915,0.816060631865792,0.820829430298901,0.822021629907179
52,0,1,0,0,1,3,1,0,1,0,0,0,0,0.81444264668313,0.81444264668313,0.81444264668313,0.81444264668313,0.81444264668313,0.81444264668313
27,0,3,0,0,3,0,1,0,1,0,0,0,0,0.792642425274632,0.792727582389509,0.792642425274632,0.792727582389509,0.881120667631781,0.881205824746658
40,0,3,0,0,3,2,0,0,1,0,0,0,0,0.805160521161543,0.80524567827642,0.805160521161543,0.80524567827642,0.818955973771609,0.819041130886486
29,0,3,0,0,3,0,1,0,0,0,0,0,0,0.7912799114366,0.795367452950694,0.7912799114366,0.791365068551477,0.7912799114366,0.795367452950694
24,0,9,0,2,7,2,0,1,1,0,0,0,0,0.835817082517244,0.837860853274291,0.835817082517244,0.835902239632121,0.861619688324959,0.867495529251469
24,5,10,1,0,9,10,0,1,1,0,0,0,0,0.794601038916801,0.794601038916801,0.794515881801925,0.794601038916801,0.796644809673848,0.807970705952482
36,0,10,1,0,6,26,0,1,0,0,0,1,0,0.84348122285617,0.853529762411649,0.84348122285617,0.843566379971047,0.84348122285617,0.853529762411649
26,0,3,0,0,2,5,0,0,0,0,0,1,0,0.791450225666354,0.791535382781231,0.791450225666354,0.791535382781231,0.791450225666354,0.791535382781231
21,0,7,0,0,8,1,0,1,1,0,0,0,0,0.786085327429107,0.786170484543984,0.786085327429107,0.786170484543984,0.791876011240739,0.795111981606063
24,0,5,0,2,5,2,0,1,1,0,0,0,0,0.785574384739845,0.785659541854722,0.785574384739845,0.785659541854722,0.795452610065571,0.79604870986971
29,0,1,0,0,2,3,0,0,1,0,0,0,0,0.7912799114366,0.791365068551477,0.7912799114366,0.791365068551477,0.7912799114366,0.791365068551477
38,0,3,0,0,1,0,0,1,1,0,0,0,0,0.829685770246104,0.829770927360981,0.829685770246104,0.829770927360981,0.840756195180107,0.84348122285617
33,0,7,0,2,7,9,0,1,1,0,0,0,0,0.838882738652814,0.840160095375969,0.838882738652814,0.841267137869369,0.846972664566125,0.855658690283573
31,0,7,1,0,2,19,0,1,0,0,0,1,0,0.804905049816912,0.804990206931789,0.804905049816912,0.804990206931789,0.829089670441965,0.829089670441965
21,0,4,0,0,6,0,0,0,0,0,0,0,0,0.782508728604275,0.782849357063783,0.782508728604275,0.782593885719152,0.782508728604275,0.782849357063783
23,0,5,0,0,4,3,1,1,1,0,0,0,0,0.822702886826194,0.822788043941071,0.822702886826194,0.837094439240399,0.865196287149791,0.865451758494422
27,0,5,0,0,4,0,0,0,0,0,1,0,0,0.782764199948906,0.78293451417866,0.782764199948906,0.782764199948906,0.782764199948906,0.78293451417866
31,0,6,0,0,6,5,0,1,0,0,0,1,0,0.782423571489398,0.785574384739845,0.782423571489398,0.782423571489398,0.78710721280763,0.804734735587158
29,0,3,0,0,3,0,1,0,0,0,0,1,0,0.792301796815124,0.792301796815124,0.792301796815124,0.792301796815124,0.792301796815124,0.792301796815124
34,0,3,0,0,1,1,1,0,0,0,0,1,0,0.79519713872094,0.795537767180448,0.79519713872094,0.795622924295325,0.79519713872094,0.795537767180448
24,0,10,0,2,5,6,0,0,0,0,1,0,0,0.786851741462999,0.787447841267138,0.786851741462999,0.786851741462999,0.868687728859746,0.868687728859746
46,0,2,0,0,1,0,0,0,1,0,0,0,0,0.784467342246445,0.784552499361322,0.784467342246445,0.784467342246445,0.784467342246445,0.784552499361322
26,0,2,0,0,3,3,0,0,0,0,0,0,0,0.79911436600528,0.802605807715235,0.799029208890403,0.802605807715235,0.79911436600528,0.802605807715235
20,0,4,0,0,6,0,0,1,1,0,0,0,0,0.815123903602146,0.815123903602146,0.815038746487269,0.815123903602146,0.845950779187601,0.845950779187601
56,0,1,0,0,1,3,1,0,0,0,1,0,0,0.816230946095546,0.816316103210423,0.816230946095546,0.816316103210423,0.816230946095546,0.816316103210423
22,0,8,1,0,10,1,0,1,1,0,0,0,0,0.809759005364898,0.809759005364898,0.809759005364898,0.809759005364898,0.818189559737716,0.824746657583241
36,0,2,0,0,1,1,0,0,0,0,1,0,0,0.814783275142638,0.814783275142638,0.814783275142638,0.814783275142638,0.814783275142638,0.814783275142638
32,0,1,0,0,1,0,0,0,1,0,0,0,0,0.784552499361322,0.784722813591076,0.784552499361322,0.784637656476199,0.784552499361322,0.784722813591076
38,0,4,0,0,2,5,0,0,1,0,0,0,0,0.810695733628545,0.811206676317806,0.810695733628545,0.810780890743422,0.810695733628545,0.811206676317806
46,0,1,0,0,1,0,0,0,0,0,1,0,0,0.78600017031423,0.78600017031423,0.78600017031423,0.78600017031423,0.78600017031423,0.78600017031423
27,0,4,0,0,4,0,0,1,1,0,0,0,0,0.839308524227199,0.840074938261092,0.839308524227199,0.839393681342076,0.839308524227199,0.840074938261092
29,0,2,0,0,2,1,1,1,0,0,1,0,0,0.821766158562548,0.821851315677425,0.821681001447671,0.82227710125181,0.860682960061313,0.861193902750575
37,0,1,0,0,1,1,0,1,0,0,1,0,0,0.832155326577536,0.832240483692413,0.832155326577536,0.832240483692413,0.832155326577536,0.832240483692413
63,0,1,0,0,1,0,0,0,0,0,1,0,0,0.794601038916801,0.794686196031678,0.794601038916801,0.794686196031678,0.794601038916801,0.794686196031678
24,0,6,0,0,5,2,0,1,1,0,0,0,0,0.783445456867921,0.783445456867921,0.783445456867921,0.783445456867921,0.784211870901814,0.807715234607851
30,0,2,0,0,2,1,0,1,0,0,0,1,0,0.811547304777314,0.811547304777314,0.811462147662437,0.811547304777314,0.82338414374521,0.823469300860087
32,0,8,1,0,9,13,0,1,1,0,0,0,0,0.843310908626416,0.843310908626416,0.746998211700588,0.785404070510091,0.856936047006727,0.857021204121604
25,0,10,0,0,9,4,0,1,0,0,1,0,0,0.794175253342417,0.796985438133356,0.794175253342417,0.794175253342417,0.794175253342417,0.796985438133356
27,0,1,0,0,2,0,0,0,1,0,0,0,0,0.803542535978881,0.803627693093758,0.803457378864004,0.803542535978881,0.845184365153709,0.85071957762071
48,0,5,0,0,3,0,1,0,1,0,0,0,0,0.814357489568253,0.815209060717023,0.814357489568253,0.81444264668313,0.814357489568253,0.815209060717023
26,0,4,0,0,5,1,1,0,1,0,0,0,0,0.813676232649238,0.813761389764115,0.813676232649238,0.815634846291408,0.813676232649238,0.813761389764115
26,0,2,0,0,3,0,0,0,0,0,0,0,0,0.792046325470493,0.79213148258537,0.792046325470493,0.79213148258537,0.792046325470493,0.79213148258537
46,0,1,0,0,1,0,0,0,0,0,1,0,0,0.813250447074853,0.81333560418973,0.813250447074853,0.81333560418973,0.813250447074853,0.81333560418973
33,0,8,1,0,3,7,0,1,0,0,0,0,0,0.812058247466576,0.821936472792302,0.812058247466576,0.812143404581453,0.812058247466576,0.821936472792302
38,0,4,0,0,1,17,0,1,1,0,0,0,0,0.820233330494763,0.82031848760964,0.820233330494763,0.82031848760964,0.871497913650686,0.871583070765563
64,0,1,0,0,1,1,0,0,0,0,0,1,0,0.79519713872094,0.795282295835817,0.79519713872094,0.795367452950694,0.79519713872094,0.795282295835817
22,0,5,0,0,5,1,0,1,1,0,0,0,0,0.835220982713106,0.83564676828749,0.835220982713106,0.835306139827983,0.866558800987823,0.8699650855829
69,0,1,0,0,1,0,0,1,0,0,1,0,0,0.835306139827983,0.835561611172614,0.835306139827983,0.835902239632121,0.852763348377757,0.852933662607511
22,0,8,0,0,8,2,0,0,1,0,0,0,0,0.792386953930001,0.792472111044878,0.792386953930001,0.792472111044878,0.792386953930001,0.792472111044878
34,0,1,0,0,1,0,0,0,0,0,0,1,0,0.800902665417696,0.807459763263221,0.800817508302819,0.800902665417696,0.800902665417696,0.807459763263221
33,0,9,0,0,5,9,0,1,0,0,1,0,0,0.813591075534361,0.817763774163331,0.813591075534361,0.813676232649238,0.822447415481564,0.82253257259644
43,0,1,0,0,1,0,1,1,0,0,1,0,0,0.799029208890403,0.79911436600528,0.799029208890403,0.799199523120157,0.802690964830112,0.80328706463425
21,0,10,0,3,9,0,0,1,1,0,0,0,0,0.788469726645661,0.7890658264498,0.788469726645661,0.788554883760538,0.815634846291408,0.818019245507962
28,0,5,0,0,2,1,1,0,0,0,1,0,0,0.800732351187942,0.800817508302819,0.800732351187942,0.800902665417696,0.800732351187942,0.800817508302819
79,0,1,0,0,1,1,0,0,0,0,1,0,0,0.79826279485651,0.798347951971387,0.79826279485651,0.800136251383803,0.79826279485651,0.798347951971387
30,0,5,1,0,2,4,0,1,0,0,1,0,0,0.828578727752704,0.828663884867581,0.828578727752704,0.828834199097335,0.842118709018138,0.843225751511539
32,0,4,0,0,2,5,0,1,1,0,0,0,0,0.809759005364898,0.809844162479775,0.809759005364898,0.809844162479775,0.830963126969258,0.837179596355276
56,0,1,0,0,1,1,0,0,0,0,1,0,0,0.820233330494763,0.820573958954271,0.820233330494763,0.82031848760964,0.820233330494763,0.820573958954271
43,0,1,0,0,1,2,0,0,1,0,0,0,0,0.801839393681342,0.802009707911096,0.801839393681342,0.801924550796219,0.801839393681342,0.802009707911096
20,0,3,0,2,5,0,0,0,0,0,0,1,0,0.819381759345993,0.81946691646087,0.819381759345993,0.81946691646087,0.819381759345993,0.81946691646087
24,0,3,0,0,3,1,0,0,0,0,0,0,0,0.811206676317806,0.811291833432683,0.811206676317806,0.811291833432683,0.816060631865792,0.816145788980669
22,0,3,0,0,4,0,0,0,1,0,0,0,0,0.816316103210423,0.817082517244316,0.816316103210423,0.8164012603253,0.816316103210423,0.817082517244316
36,0,1,0,0,1,0,0,0,0,0,1,0,0,0.783786085327429,0.783786085327429,0.783786085327429,0.783786085327429,0.783786085327429,0.783786085327429
69,0,5,0,0,1,0,0,0,0,0,1,0,0,0.783786085327429,0.783871242442306,0.783786085327429,0.783871242442306,0.783786085327429,0.783871242442306
22,0,7,0,0,5,1,0,1,1,0,0,0,0,0.820148173379886,0.820148173379886,0.820148173379886,0.820148173379886,0.862386102358852,0.865622072724176
46,0,5,0,0,2,0,0,0,0,0,1,0,0,0.811462147662437,0.818189559737716,0.811462147662437,0.811547304777314,0.811462147662437,0.818189559737716
34,0,5,0,0,3,1,0,0,0,0,1,0,0,0.816827045899685,0.816912203014562,0.816741888784808,0.818019245507962,0.816827045899685,0.816912203014562
32,0,1,0,0,1,0,1,0,0,0,0,1,0,0.818955973771609,0.819807544920378,0.818955973771609,0.818955973771609,0.857872775270374,0.858894660648897
21,0,4,0,1,6,0,1,1,0,0,0,1,0,0.792897896619263,0.792983053734139,0.792897896619263,0.792983053734139,0.792897896619263,0.792983053734139
24,0,4,0,0,5,8,0,1,0,0,1,0,0,0.785318913395214,0.785404070510091,0.785318913395214,0.785404070510091,0.833602997530444,0.833688154645321
29,0,5,0,0,4,2,0,0,0,0,1,0,0,0.799710465809418,0.799880780039172,0.799710465809418,0.799880780039172,0.808481648641744,0.810014476709529
20,0,8,3,0,8,3,0,1,1,0,0,0,0,0.834710040023844,0.834710040023844,0.834710040023844,0.834710040023844,0.850038320701695,0.850038320701695
40,0,5,0,0,2,0,1,0,0,0,1,0,0,0.817337988588947,0.817593459933577,0.817337988588947,0.817423145703824,0.817337988588947,0.817593459933577
36,0,5,0,0,4,10,0,1,0,0,1,0,0,0.789321297794431,0.789917397598569,0.784297028016691,0.784722813591076,0.789321297794431,0.789917397598569
37,0,7,0,0,7,4,0,1,1,0,0,0,0,0.839223367112322,0.845610150728093,0.839223367112322,0.839308524227199,0.849953163586818,0.851485991654603
34,0,7,0,0,2,1,0,0,1,0,0,0,0,0.786936898577876,0.786936898577876,0.786851741462999,0.786936898577876,0.829685770246104,0.830792812739504
35,0,2,0,0,1,0,1,0,0,0,0,1,0,0.819977859150132,0.820063016265009,0.819977859150132,0.820063016265009,0.819977859150132,0.820063016265009
31,0,2,0,0,1,1,1,1,1,0,0,0,0,0.78293451417866,0.783104828408414,0.78293451417866,0.783019671293537,0.78293451417866,0.783104828408414
22,0,4,0,0,5,0,0,1,0,0,0,1,0,0.80107297964745,0.803883164438389,0.80107297964745,0.801158136762327,0.842459337477646,0.842544494592523
26,0,5,0,0,4,2,0,0,0,0,1,0,0,0.789406454909308,0.789491612024185,0.789406454909308,0.789491612024185,0.789406454909308,0.789491612024185
34,0,9,0,0,5,12,0,1,1,0,0,0,0,0.836838967895768,0.837860853274291,0.836838967895768,0.836924125010645,0.852252405688495,0.852337562803372
24,0,8,0,1,6,3,0,1,1,0,0,0,0,0.792046325470493,0.795026824491186,0.789747083368815,0.789832240483692,0.82338414374521,0.827897470833688
20,0,4,0,0,7,1,0,1,1,0,0,0,0,0.808737119986375,0.808822277101252,0.808737119986375,0.808822277101252,0.808737119986375,0.808822277101252
32,0,2,0,0,2,2,1,1,0,0,1,0,0,0.839138209997445,0.839223367112322,0.839138209997445,0.839223367112322,0.878225325725964,0.880609724942519
49,0,8,0,0,2,3,0,1,1,0,0,0,0,0.839478838456953,0.83956399557183,0.839478838456953,0.83956399557183,0.843396065741293,0.846291407647109
20,1,4,0,0,6,1,0,1,1,0,0,0,0,0.824235714893979,0.824320872008856,0.80941837690539,0.819381759345993,0.824235714893979,0.824320872008856
26,0,7,1,1,4,11,0,1,1,0,0,0,0,0.817848931278208,0.817934088393085,0.817848931278208,0.817934088393085,0.827045899684919,0.827131056799796
30,0,2,0,0,2,2,0,0,1,0,0,0,0,0.783956399557183,0.785489227624968,0.783956399557183,0.78404155667206,0.790598654517585,0.790683811632462
39,0,1,0,0,1,0,0,0,0,0,0,0,0,0.814272332453376,0.814527803798007,0.814272332453376,0.814357489568253,0.814272332453376,0.814527803798007
26,0,6,0,0,4,2,0,0,1,0,0,0,0,0.790343183172954,0.793153367963893,0.790343183172954,0.790428340287831,0.790343183172954,0.793153367963893
20,0,5,0,0,6,0,0,0,0,0,0,0,0,0.80720429191859,0.807289449033467,0.80720429191859,0.807289449033467,0.80720429191859,0.807289449033467
26,0,5,0,0,4,0,1,0,0,0,1,0,0,0.786681427233245,0.786766584348122,0.786681427233245,0.787022055692753,0.786681427233245,0.786766584348122
23,0,2,1,2,4,1,0,1,1,0,0,0,0,0.816230946095546,0.816316103210423,0.816230946095546,0.816316103210423,0.816230946095546,0.816316103210423
21,0,9,2,7,9,2,0,1,0,0,1,0,0,0.807033977688836,0.807033977688836,0.806948820573959,0.807289449033467,0.847568764370263,0.84765392148514
35,0,10,0,0,7,22,0,1,1,0,0,0,0,0.784126713786937,0.784297028016691,0.784126713786937,0.784126713786937,0.784126713786937,0.784297028016691
27,0,3,0,0,3,0,1,1,0,0,0,0,0,0.822021629907179,0.82227710125181,0.822021629907179,0.822106787022056,0.825513071617134,0.825598228732011
22,0,4,0,0,5,0,0,0,1,0,0,0,0,0.794260410457294,0.794345567572171,0.794260410457294,0.794345567572171,0.794260410457294,0.794345567572171
29,0,3,0,0,3,0,0,0,1,0,0,0,0,0.812569190155838,0.812569190155838,0.812569190155838,0.812569190155838,0.812569190155838,0.812569190155838
21,0,8,0,0,6,1,0,0,0,0,1,0,0,0.813080132845099,0.813080132845099,0.812994975730222,0.813080132845099,0.813080132845099,0.813080132845099
43,0,1,0,0,1,1,0,1,0,0,0,1,0,0.839393681342076,0.839478838456953,0.839393681342076,0.839478838456953,0.839393681342076,0.839478838456953
33,0,4,0,0,2,3,1,1,1,0,0,0,0,0.785659541854722,0.786085327429107,0.785574384739845,0.785659541854722,0.788895512220046,0.789150983564677
41,0,9,1,0,6,9,0,0,1,0,0,0,0,0.78600017031423,0.786170484543984,0.723665162224304,0.786085327429107,0.78600017031423,0.786170484543984
35,0,3,0,0,2,0,0,1,0,0,1,0,0,0.826960742570042,0.827045899684919,0.826960742570042,0.827045899684919,0.845014050923955,0.845439836498339
24,0,2,0,1,3,1,0,1,1,0,0,0,0,0.831814698118028,0.831899855232905,0.831814698118028,0.831899855232905,0.856510261432343,0.857106361236481
43,0,8,0,0,3,3,0,1,1,0,0,0,0,0.846206250532232,0.847994549944648,0.81725283147407,0.838286638848676,0.846206250532232,0.847994549944648
25,0,2,0,0,3,1,0,0,1,0,0,0,0,0.81222856169633,0.81222856169633,0.81222856169633,0.81222856169633,0.81222856169633,0.81222856169633
25,0,4,0,0,3,2,0,1,1,0,0,0,0,0.786936898577876,0.787022055692753,0.786936898577876,0.787022055692753,0.804734735587158,0.804819892702035
56,0,1,0,0,1,6,0,0,0,0,1,0,0,0.793068210849016,0.793153367963893,0.793068210849016,0.793153367963893,0.793068210849016,0.793153367963893
66,0,1,0,0,1,0,0,0,0,0,1,0,0,0.801839393681342,0.802009707911096,0.801839393681342,0.801924550796219,0.801839393681342,0.802009707911096
29,0,1,0,0,1,0,0,0,0,0,1,0,0,0.812739504385591,0.812739504385591,0.812739504385591,0.812739504385591,0.812739504385591,0.812739504385591
39,0,1,0,0,1,0,0,0,0,0,1,0,0,0.813761389764115,0.813846546878992,0.813761389764115,0.813846546878992,0.813761389764115,0.813846546878992
33,0,8,0,1,4,9,0,1,1,0,0,0,0,0.82253257259644,0.822617729711317,0.82253257259644,0.822617729711317,0.824746657583241,0.824746657583241
22,0,5,0,0,5,0,1,0,0,0,1,0,0,0.807544920378098,0.807630077492975,0.807544920378098,0.807630077492975,0.807544920378098,0.807630077492975
56,0,1,0,0,1,1,0,0,0,0,1,0,0,0.783700928212552,0.783786085327429,0.783700928212552,0.783786085327429,0.850123477816572,0.850208634931448
34,0,1,0,0,1,0,1,0,1,0,0,0,0,0.815464532061654,0.815549689176531,0.815464532061654,0.815549689176531,0.815464532061654,0.815549689176531
27,1,5,0,0,4,1,0,1,1,0,0,0,0,0.840585880950353,0.84067103806523,0.840500723835476,0.840585880950353,0.840585880950353,0.84067103806523
24,0,3,0,1,3,1,0,1,1,0,0,0,0,0.835135825598229,0.835220982713106,0.835135825598229,0.835220982713106,0.863578301967129,0.863663459082006
26,0,3,0,0,3,2,0,0,1,0,0,0,0,0.792386953930001,0.792386953930001,0.792386953930001,0.792386953930001,0.792386953930001,0.792386953930001
35,0,6,0,0,2,1,0,1,1,0,0,0,0,0.804053478668143,0.80413863578302,0.804053478668143,0.80413863578302,0.804053478668143,0.80413863578302
61,0,7,0,0,4,25,0,0,1,0,0,0,0,0.789406454909308,0.789491612024185,0.789406454909308,0.789491612024185,0.789406454909308,0.789491612024185
33,0,1,0,0,2,0,0,0,0,0,0,0,0,0.78821425530103,0.789150983564677,0.78821425530103,0.788299412415907,0.78821425530103,0.789150983564677
40,0,7,0,0,7,4,0,0,0,0,1,0,0,0.80524567827642,0.805330835391297,0.805160521161543,0.80524567827642,0.811717619007068,0.812824661500468
33,0,2,0,0,1,3,0,0,1,0,0,0,0,0.790854125862216,0.790854125862216,0.790768968747339,0.790854125862216,0.790854125862216,0.790854125862216
26,0,6,0,0,4,0,0,1,0,0,1,0,0,0.839734309801584,0.839819466916461,0.839734309801584,0.839819466916461,0.839734309801584,0.839819466916461
30,0,9,0,0,3,0,0,1,0,0,1,0,0,0.842459337477646,0.845610150728093,0.842459337477646,0.842544494592523,0.84569530784297,0.860938431405944
26,0,7,0,0,9,3,0,1,1,0,0,0,0,0.805330835391297,0.809333219790514,0.805330835391297,0.805415992506174,0.823980243549349,0.84458826534957
35,0,8,0,0,4,1,0,0,1,0,0,0,0,0.803372221749127,0.803457378864004,0.803372221749127,0.803457378864004,0.803372221749127,0.803457378864004
44,0,6,0,0,5,3,0,0,1,0,0,0,0,0.793749467768032,0.794004939112663,0.793749467768032,0.793834624882909,0.798518266201141,0.811547304777314
56,0,1,0,0,1,0,0,0,0,0,1,0,0,0.801583922336711,0.801583922336711,0.801583922336711,0.801924550796219,0.801583922336711,0.801583922336711
29,0,7,0,0,3,0,1,0,0,0,1,0,0,0.787532998382015,0.787618155496892,0.787532998382015,0.787618155496892,0.787532998382015,0.787618155496892
22,0,7,0,0,6,0,1,0,1,0,0,0,0,0.783530613982798,0.783530613982798,0.783445456867921,0.783530613982798,0.783530613982798,0.783530613982798
40,0,1,0,0,2,5,0,1,0,0,1,0,0,0.802094865025973,0.80218002214085,0.797922166397002,0.801498765221834,0.802094865025973,0.80218002214085
31,0,1,0,0,1,0,0,0,0,0,1,0,0,0.820148173379886,0.820403644724517,0.820148173379886,0.820233330494763,0.820148173379886,0.820403644724517
47,0,2,0,0,1,3,0,0,1,0,0,0,0,0.813676232649238,0.813846546878992,0.813676232649238,0.813761389764115,0.813676232649238,0.813846546878992
24,0,7,0,0,7,8,0,1,1,0,0,0,0,0.801839393681342,0.806097249425189,0.801839393681342,0.801924550796219,0.832070169462659,0.859150131993528
20,0,4,0,0,6,1,1,0,0,0,1,0,0,0.800732351187942,0.803883164438389,0.800647194073065,0.804905049816912,0.800732351187942,0.803883164438389
37,0,4,0,0,3,3,0,0,0,0,0,1,0,0.807033977688836,0.807033977688836,0.807033977688836,0.807033977688836,0.807033977688836,0.807033977688836
30,0,9,0,0,7,0,0,0,1,0,0,0,0,0.785404070510091,0.785489227624968,0.785404070510091,0.785489227624968,0.785404070510091,0.785489227624968
20,0,5,0,1,6,0,0,1,1,0,0,0,0,0.824065400664226,0.824150557779102,0.824065400664226,0.824150557779102,0.857872775270374,0.857957932385251
56,0,1,0,0,1,5,0,0,0,0,1,0,0,0.800306565613557,0.820573958954271,0.800306565613557,0.820573958954271,0.800306565613557,0.820573958954271
59,0,1,0,0,1,1,0,0,1,0,0,0,0,0.789576769139062,0.794941667376309,0.789576769139062,0.789661926253938,0.789576769139062,0.794941667376309
20,1,10,0,0,10,1,0,1,1,0,0,0,0,0.817848931278208,0.833773311760198,0.817848931278208,0.817934088393085,0.835476454057737,0.847824235714894
28,0,6,0,0,2,2,1,1,0,0,1,0,0,0.836583496551137,0.836583496551137,0.836583496551137,0.836838967895768,0.878651111300349,0.879758153793749
35,0,5,0,0,4,3,0,1,0,0,1,0,0,0.819126288001363,0.819211445116239,0.819126288001363,0.819126288001363,0.819126288001363,0.819211445116239
22,0,7,0,0,7,0,0,0,1,0,0,0,0,0.803798007323512,0.803968321553266,0.803798007323512,0.803883164438389,0.841352294984246,0.842118709018138
61,0,2,0,0,1,8,0,1,1,0,0,0,0,0.795452610065571,0.795537767180448,0.795452610065571,0.797326066592864,0.831218598313889,0.83539129694286
34,0,1,0,0,1,0,1,1,1,0,0,0,0,0.81835987396747,0.818445031082347,0.81835987396747,0.818445031082347,0.8699650855829,0.870050242697777
29,0,9,0,0,4,8,0,0,1,0,0,0,0,0.785574384739845,0.78600017031423,0.78012432938772,0.785659541854722,0.849357063782679,0.849357063782679
48,0,4,0,0,3,5,0,1,1,0,0,0,0,0.803883164438389,0.803968321553266,0.803883164438389,0.803968321553266,0.805841778080559,0.813676232649238
34,0,5,0,0,6,4,0,0,0,0,1,0,0,0.789917397598569,0.790002554713446,0.789917397598569,0.790002554713446,0.789917397598569,0.790002554713446
20,0,10,4,0,10,4,0,0,0,0,1,0,0,0.800817508302819,0.800902665417696,0.800817508302819,0.800902665417696,0.800817508302819,0.800902665417696
31,0,3,0,0,3,1,0,1,0,0,1,0,0,0.829004513327088,0.832070169462659,0.829004513327088,0.829089670441965,0.829004513327088,0.832070169462659
22,0,4,0,0,5,0,0,0,0,0,1,0,0,0.806693349229328,0.806778506344205,0.806693349229328,0.806693349229328,0.840585880950353,0.841352294984246
34,3,7,1,0,6,9,0,1,1,0,0,0,0,0.826534956995657,0.826620114110534,0.826534956995657,0.826620114110534,0.82951545601635,0.829600613131227
49,0,1,0,0,1,0,1,0,0,0,0,0,0,0.79323852507877,0.793323682193647,0.79323852507877,0.793323682193647,0.79323852507877,0.793323682193647
25,0,9,0,0,10,7,1,1,1,0,0,0,0,0.810780890743422,0.818870816656732,0.810780890743422,0.81946691646087,0.872008856339947,0.874393255556502
31,0,4,0,0,2,1,0,0,1,0,0,0,0,0.813676232649238,0.813761389764115,0.77595163075875,0.813761389764115,0.813676232649238,0.813761389764115
49,0,3,0,0,2,10,0,1,1,0,0,0,0,0.791876011240739,0.792727582389509,0.791876011240739,0.791961168355616,0.800987822532573,0.825257600272503
26,0,7,0,0,5,5,1,1,1,0,0,0,0,0.819977859150132,0.820063016265009,0.819977859150132,0.820063016265009,0.819977859150132,0.820063016265009
29,0,2,0,0,3,0,0,0,0,0,0,0,0,0.809077748445883,0.80916290556076,0.809077748445883,0.80916290556076,0.809077748445883,0.80916290556076
25,0,9,0,0,7,2,1,1,0,0,1,0,0,0.815975474750915,0.816060631865792,0.810866047858299,0.814612960912884,0.815975474750915,0.816060631865792
26,0,2,0,0,2,1,1,0,0,0,0,0,0,0.811802776121945,0.811887933236822,0.811802776121945,0.81444264668313,0.811802776121945,0.811887933236822
35,0,1,0,0,2,2,0,0,0,0,1,0,0,0.81137699054756,0.811462147662437,0.81137699054756,0.811462147662437,0.81137699054756,0.811462147662437
53,0,5,0,0,5,1,0,0,0,0,1,0,0,0.78404155667206,0.784126713786937,0.78404155667206,0.784126713786937,0.851826620114111,0.851996934343864
26,0,1,0,0,2,0,0,1,0,0,0,0,0,0.807119134803713,0.807289449033467,0.807119134803713,0.80720429191859,0.843310908626416,0.844928893809078
23,0,2,0,0,3,3,0,1,1,0,0,0,0,0.787788469726646,0.787873626841523,0.787788469726646,0.787873626841523,0.880098782253257,0.880098782253257
38,0,10,0,0,9,7,1,1,1,0,0,0,0,0.783871242442306,0.787192369922507,0.783786085327429,0.783871242442306,0.794345567572171,0.81222856169633
40,0,7,0,0,4,20,0,0,1,0,0,0,0,0.802520650600358,0.802605807715235,0.802520650600358,0.802605807715235,0.85463680490505,0.863322830622498
41,0,2,0,0,1,1,0,1,0,0,1,0,0,0.792897896619263,0.793068210849016,0.792897896619263,0.792983053734139,0.792897896619263,0.793068210849016
45,0,3,0,0,1,0,0,1,1,0,0,0,0,0.837264753470152,0.837349910585029,0.837264753470152,0.837264753470152,0.85880950353402,0.858894660648897
48,0,1,0,0,1,0,1,0,0,0,1,0,0,0.815805160521162,0.815890317636038,0.815805160521162,0.815890317636038,0.815805160521162,0.815890317636038
52,0,2,0,0,2,7,0,0,0,0,1,0,0,0.791535382781231,0.791620539896108,0.791535382781231,0.791620539896108,0.791535382781231,0.791620539896108
23,0,9,1,0,7,2,0,0,0,0,0,1,0,0.8164012603253,0.81835987396747,0.8164012603253,0.816486417440177,0.8164012603253,0.81835987396747
56,0,7,0,0,4,28,0,0,1,0,0,0,0,0.789150983564677,0.794260410457294,0.789150983564677,0.795026824491186,0.82227710125181,0.824065400664226
21,0,5,0,0,6,0,0,0,1,0,0,0,0,0.816230946095546,0.816230946095546,0.816230946095546,0.816230946095546,0.816230946095546,0.816230946095546
33,0,9,0,0,3,5,0,1,1,0,0,0,0,0.82227710125181,0.822362258366687,0.735587158307077,0.822362258366687,0.87890658264498,0.882227710125181
25,0,5,0,0,3,0,1,0,0,0,1,0,0,0.807885548837605,0.807970705952482,0.807885548837605,0.807885548837605,0.841437452099123,0.842544494592523
46,0,5,0,0,3,0,0,0,0,0,1,0,0,0.783700928212552,0.783786085327429,0.783615771097675,0.783786085327429,0.783700928212552,0.783786085327429
23,0,3,0,0,5,0,0,1,1,0,0,0,0,0.830452184279997,0.830537341394874,0.830452184279997,0.830452184279997,0.852082091458741,0.852082091458741
36,0,2,0,0,1,1,0,0,0,0,0,1,0,0.816827045899685,0.816827045899685,0.816827045899685,0.816827045899685,0.816827045899685,0.816827045899685
50,0,6,0,0,3,1,0,1,0,0,1,0,0,0.78514859916546,0.788554883760538,0.78514859916546,0.785233756280337,0.78514859916546,0.788554883760538
