age,workclass.Private,workclass.Self.emp.not.inc,workclass.Self.emp.inc,workclass.Federal.gov,workclass.Local.gov,workclass.State.gov,workclass.Without.pay,education.Bachelors,education.Some.college,education.High,education.HS.grad,education.Prof.school,education.Assoc.acdm,education.Assoc.voc,education.Prim.Middle,education.Masters,education_num,marital_status.Married.civ.spouse,marital_status.Divorced,marital_status.Never.married,marital_status.Separated,marital_status.Widowed,marital_status.Married.spouse.absent,occupation.Tech.support,occupation.Craft.repair,occupation.Other.service,occupation.Sales,occupation.Exec.managerial,occupation.Prof.specialty,occupation.Handlers.cleaners,occupation.Machine.op.inspct,occupation.Adm.clerical,occupation.Farming.fishing,occupation.Transport.moving,occupation.Priv.house.serv,occupation.Protective.serv,relationship.Wife,relationship.Own.child,relationship.Husband,relationship.Not.in.family,relationship.Other.relative,race.White,race.Asian.Pac.Islander,race.Amer.Indian.Eskimo,race.Other,sex.Female,capital_gain,capital_loss,hours_per_week,native_country.United.States,income.leq.50k
34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40,1,1
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,1,1
54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.991,0,18,1,1
33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60,1,1
37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40,1,1
47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25,0,1
51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30,1,1
58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,1,0
27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.325,0,40,1,1
36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.617,40,1,1
51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,60,1,1
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.887,0,40,1,1
59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,1,1
45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,0
54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.344,0,68,1,0
29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42,1,1
28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,0,1
18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,40,1,1
49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,50,1,1
46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30,1,1
56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45,0,1
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,1,1
50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.415,60,1,0
74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.648,35,1,1
30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,1
19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,40,1,1
29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40,1,1
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,35,0,1
36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,1,1
51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.628,30,1,1
37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.386,0,50,1,0
29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,1,1
18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,20,1,1
40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40,1,1
26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,45,1,1
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,1,1
33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,1
43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.902,40,1,0
47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40,1,1
37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0,1
50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,35,1,0
19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,50,1,1
32,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,1,1
20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,1,1
29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,0,1
44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,52,1,1
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,20,1,1
22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,40,1,1
39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,0
26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,40,0,1
21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40,1,1
49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,50,1,1
24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,1,1
25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,60,1,1
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38,1,0
30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,1,1
31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,1,1
44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,0
46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60,1,0
31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,40,1,1
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,1,1
58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,1,1
72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.246,28,1,0
26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.876,38,1,1
45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40,1,1
48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,99.999,0,50,1,0
23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,1,1
20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,1
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,0,1
27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,1,1
45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,1
53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,1,1
54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,45,1,0
41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.902,40,1,0
23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35,0,1
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,1,1
42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,1,1
57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.258,38,1,0
21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,1,1
44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44,1,1
46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,1,1
37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,86,1,1
35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,54,1,1
27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40,0,1
19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,1,1
63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,50,1,0
36,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,40,0,1
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,1,1
28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,50,1,1
58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,38,1,1
48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,56,1,1
38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.051,44,1,1
50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,1,1
45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,1,1
38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38,1,1
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55,1,0
42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12,0,1
63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,1,1
21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48,0,1
46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,40,1,0
43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,1
35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60,1,1
37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40,1,1
51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45,0,1
45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,72,0,0
19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.602,20,1,1
